paper:19127292	paper:17363749
paper:14702111	paper:11390446
paper:9606176	paper:9075797
paper:17550619	paper:12856125
paper:18769687	paper:8423228
paper:17697384	paper:9742976
paper:18823555	paper:3677982
paper:8637860	paper:8181185
paper:6746903	paper:6986551
paper:19436665	paper:16330291
paper:15314696	paper:10199761
paper:18305958	paper:11275948
paper:15078896	paper:9691086
paper:18455963	paper:17349009
paper:19065992	paper:12469357
paper:16336637	paper:11592815
paper:18437223	paper:10599761
paper:17512310	paper:11289482
paper:18093291	paper:8243865
paper:17374136	paper:16689681
paper:8083355	paper:3054433
paper:18620046	paper:16823472
paper:8090784	paper:8416266
paper:19210701	paper:19263683
paper:16247001	paper:3309680
paper:9788970	paper:3057885
paper:11119472	paper:10480523
paper:3057885	paper:3461234
paper:19455305	paper:10546010
paper:18818245	paper:15167455
paper:7722468	paper:2205920
paper:14713699	paper:11289485
paper:18728230	paper:15959875
paper:7545875	paper:8288043
paper:18590522	paper:16415884
paper:16968892	paper:9202063
paper:16519819	paper:12941720
paper:14659011	paper:12728644
paper:12409659	paper:9834350
paper:15616247	paper:11943442
paper:9764597	paper:8720604
paper:19297312	paper:17925342
paper:14676238	paper:2953379
paper:8514859	paper:7242598
paper:18556338	paper:12716742
paper:15286795	paper:15047633
paper:7741692	paper:6807982
paper:7964456	paper:8232539
paper:19725958	paper:16620271
paper:19120279	paper:11016449
paper:9710438	paper:8782826
paper:18190608	paper:17360338
paper:16043734	paper:11467321
paper:8735642	paper:1422588
paper:19490620	paper:9032114
paper:9713006	paper:2629640
paper:8733583	paper:7537623
paper:17090674	paper:15298338
paper:18539754	paper:9033268
paper:14617753	paper:12469357
paper:9370897	paper:2651055
paper:18093343	paper:2076799
paper:16204372	paper:10584225
paper:15743841	paper:12629116
paper:18204830	paper:17391154
paper:18337172	paper:16034144
paper:18556337	paper:2197139
paper:12639991	paper:8232539
paper:17415316	paper:15802000
paper:1698582	paper:6374896
paper:15056761	paper:10963600
paper:9350817	paper:2687931
paper:9435258	paper:9114043
paper:9068299	paper:8299300
paper:9739059	paper:1674689
paper:18437226	paper:17932620
paper:17301194	paper:11317097
paper:16628253	paper:15520861
paper:18276664	paper:12087014
paper:18620046	paper:9202063
paper:18809622	paper:12556541
paper:18437009	paper:11473047
paper:6339122	paper:7030831
paper:2110189	paper:3339124
paper:19143817	paper:9361969
paper:8596090	paper:4043578
paper:16723646	paper:3225728
paper:19074809	paper:9710447
paper:18320053	paper:12704384
paper:18941121	paper:17597010
paper:3496416	paper:6373460
paper:17469043	paper:12379578
paper:3134969	paper:3737674
paper:16083707	paper:9794172
paper:9362527	paper:8551245
paper:17425653	paper:14656685
paper:11522593	paper:10096788
paper:8957954	paper:2404722
paper:18714373	paper:17928989
paper:19652945	paper:18525041
paper:18390803	paper:17921375
paper:18561513	paper:17387446
paper:19065992	paper:17145742
paper:2507030	paper:7043169
paper:7888928	paper:8039603
paper:18591633	paper:17876024
paper:17416797	paper:16936215
paper:16734901	paper:8285846
paper:18586034	paper:12351453
paper:9593767	paper:7665557
paper:7893584	paper:6388251
paper:8900244	paper:8621011
paper:15205231	paper:8603873
paper:19715561	paper:2424698
paper:3280182	paper:6142151
paper:19050249	paper:17707128
paper:18400966	paper:15983218
paper:10594693	paper:9571179
paper:7841827	paper:6381006
paper:17002798	paper:11289345
paper:7679418	paper:1880897
paper:1677834	paper:6210472
paper:9579150	paper:2491424
paper:15522116	paper:14977448
paper:17641742	paper:12196477
paper:16344294	paper:10480502
paper:19575789	paper:15066886
paper:19490620	paper:11023148
paper:10677313	paper:7611284
paper:18555826	paper:9562342
paper:16886063	paper:9686575
paper:7964474	paper:1346821
paper:1385478	paper:1825939
paper:15960852	paper:12087014
paper:17767168	paper:10564214
paper:10643211	paper:9184703
paper:2384600	paper:3571496
paper:8576857	paper:8308734
paper:3342015	paper:6752947
paper:8443481	paper:3653559
paper:19479186	paper:14747278
paper:18776148	paper:17554260
paper:18851745	paper:15161781
paper:17425627	paper:12882864
paper:18339973	paper:15292342
paper:19672314	paper:17463248
paper:19210028	paper:17476010
paper:16709243	paper:11289485
paper:3571496	paper:3897768
paper:9075814	paper:2680553
paper:18803760	paper:12145160
paper:19424489	paper:10907114
paper:19538749	paper:3384192
paper:18089692	paper:11285042
paper:11160133	paper:10330296
paper:16631535	paper:14607523
paper:16451732	paper:7789645
paper:16553957	paper:14672109
paper:11891618	paper:3766715
paper:18768036	paper:16492699
paper:2658981	paper:486490
paper:16173326	paper:8435991
paper:7769090	paper:3156147
paper:10938048	paper:10938049
paper:8981937	paper:3033021
paper:16749648	paper:8458308
paper:18258623	paper:1959475
paper:12974752	paper:9788349
paper:17594390	paper:11815505
paper:19140227	paper:16932311
paper:18633114	paper:17554258
paper:15633292	paper:8833636
paper:2937583	paper:6236119
paper:18845644	paper:15885672
paper:19001183	paper:7988484
paper:9858513	paper:1869820
paper:8173426	paper:1954807
paper:6392341	paper:6363172
paper:9114043	paper:7971976
paper:17135629	paper:12941718
paper:12930356	paper:9300241
paper:8326004	paper:6376238
paper:19029027	paper:12477292
paper:16753056	paper:12540637
paper:7635953	paper:7958535
paper:19249553	paper:11756324
paper:11092283	paper:8359106
paper:16030147	paper:9153283
paper:18283633	paper:15911094
paper:19143818	paper:2298852
paper:11781358	paper:8377873
paper:8878437	paper:3525284
paper:7560067	paper:6500200
paper:17641742	paper:12714656
paper:18843550	paper:12832613
paper:17670937	paper:9038347
paper:18039812	paper:12969138
paper:1502186	paper:2689121
paper:19696902	paper:12050251
paper:12534643	paper:3308889
paper:18851745	paper:12136407
paper:17521324	paper:1967440
paper:11435458	paper:9550435
paper:12750472	paper:9103469
paper:11462311	paper:2527134
paper:19111066	paper:11544614
paper:17403121	paper:9454524
paper:8298799	paper:8458394
paper:18411240	paper:8720607
paper:2504376	paper:3106126
paper:9489533	paper:1478038
paper:17671643	paper:16837224
paper:16423130	paper:12196473
paper:16823472	paper:16823476
paper:12676609	paper:11043854
paper:3571496	paper:3894130
paper:16412042	paper:2523954
paper:18619518	paper:2446712
paper:14593852	paper:8742562
paper:19165346	paper:14655518
paper:19898645	paper:18722029
paper:18283633	paper:12815107
paper:1361492	paper:2510155
paper:1626994	paper:3192037
paper:18694998	paper:15047651
paper:11463841	paper:8683386
paper:16227041	paper:9028688
paper:15931309	paper:9314012
paper:8900244	paper:7726162
paper:19545451	paper:11994345
paper:19898642	paper:10938048
paper:8401951	paper:1825454
paper:18664617	paper:8001712
paper:11935714	paper:9822189
paper:18840782	paper:16229747
paper:10643211	paper:9561345
paper:18262522	paper:15078673
paper:6207270	paper:7463069
paper:18430778	paper:17704886
paper:17257275	paper:15504969
paper:2920149	paper:4080324
paper:16823478	paper:14988246
paper:19366942	paper:16391903
paper:8317480	paper:2040390
paper:17487985	paper:16342958
paper:19629430	paper:14514579
paper:6342545	paper:7031208
paper:11320276	paper:8462387
paper:19056645	paper:17568784
paper:1520003	paper:2768681
paper:16110329	paper:11375326
paper:7508347	paper:2065863
paper:3456197	paper:6766467
paper:16978373	paper:9833936
paper:3290257	paper:7032319
paper:19450032	paper:10814692
paper:18413187	paper:14988270
paper:17259403	paper:11333990
paper:2503545	paper:1254108
paper:19029465	paper:16567539
paper:2498395	paper:6286396
paper:16184198	paper:12540604
paper:1671006	paper:3585250
paper:18801851	paper:15232701
paper:18155695	paper:3528901
paper:17903298	paper:10064092
paper:11285306	paper:2115690
paper:9707599	paper:8577709
paper:8012723	paper:3514329
paper:11985511	paper:7926338
paper:18644069	paper:15936468
paper:10491414	paper:9166672
paper:19287497	paper:16306337
paper:11909787	paper:9545126
paper:10051618	paper:9285775
paper:11141871	paper:9096977
paper:18060660	paper:15842505
paper:8550841	paper:1587400
paper:2263632	paper:2117050
paper:18429970	paper:11812766
paper:17302896	paper:12037148
paper:12707373	paper:11317350
paper:19553558	paper:17445204
paper:17672892	paper:14760042
paper:1707061	paper:3156405
paper:17263930	paper:9794859
paper:19008343	paper:14514628
paper:15852039	paper:10386239
paper:19036853	paper:17763998
paper:17519305	paper:16505242
paper:7877988	paper:8056042
paper:9445387	paper:1728846
paper:16092968	paper:9794114
paper:15665180	paper:3065002
paper:19959591	paper:18375395
paper:8611873	paper:7738493
paper:8064245	paper:1510787
paper:3186714	paper:3260586
paper:2189896	paper:3298620
paper:18487480	paper:12732401
paper:14578206	paper:3746343
paper:18346991	paper:10908163
paper:17148684	paper:15239025
paper:15289289	paper:11565518
paper:17653050	paper:10752954
paper:19033589	paper:17463246
paper:17594390	paper:15522998
paper:17982684	paper:15277426
paper:17130504	paper:10969842
paper:6390972	paper:7002680
paper:11790819	paper:6188900
paper:17697384	paper:12876091
paper:15059244	paper:1473616
paper:18417562	paper:8906855
paper:18390791	paper:8375242
paper:11792835	paper:7612220
paper:16173326	paper:3297896
paper:10953032	paper:9209199
paper:14730479	paper:12453914
paper:8083370	paper:2620783
paper:16796743	paper:8219654
paper:17327460	paper:16563942
paper:15647714	paper:9802740
paper:17444424	paper:10937510
paper:18172142	paper:12882851
paper:19397795	paper:17227324
paper:1469103	paper:3582820
paper:19727402	paper:11508279
paper:19414403	paper:16412042
paper:19635160	paper:18378631
paper:9294099	paper:7710714
paper:8349802	paper:4038727
paper:17076990	paper:11727405
paper:19795399	paper:17846124
paper:9710443	paper:9410915
paper:17349009	paper:8690161
paper:18349042	paper:1473614
paper:2010535	paper:3542647
paper:7964474	paper:219345
paper:18166525	paper:8722064
paper:17267595	paper:16556846
paper:8920883	paper:8064245
paper:17077202	paper:9096977
paper:11160133	paper:8529129
paper:7888928	paper:3706388
paper:15920163	paper:10911004
paper:7769090	paper:2529786
paper:15383437	paper:2004172
paper:1390526	paper:3184351
paper:18596543	paper:15220205
paper:17963344	paper:9399945
paper:17594390	paper:10905487
paper:14708927	paper:9786807
paper:18420485	paper:16380473
paper:17671651	paper:16936218
paper:18468463	paper:16311599
paper:16049319	paper:7173517
paper:7561695	paper:3003909
paper:11781353	paper:9662368
paper:16966600	paper:8817105
paper:7615815	paper:1517369
paper:18776148	paper:17452059
paper:18235151	paper:10386239
paper:1504744	paper:6341128
paper:18829458	paper:18436708
paper:10074012	paper:7589834
paper:11707602	paper:1522229
paper:12560454	paper:9449718
paper:18224336	paper:17463246
paper:9410915	paper:3517067
paper:2179271	paper:2441214
paper:18776938	paper:15007513
paper:3033025	paper:6309904
paper:8343628	paper:6468791
paper:1321840	paper:2161429
paper:17144912	paper:11748057
paper:18469241	paper:9061711
paper:8100835	paper:2952656
paper:18314421	paper:3317417
paper:17711492	paper:15043685
paper:19654863	paper:11272210
paper:17178005	paper:15343582
paper:6385729	paper:6220083
paper:16716235	paper:10887461
paper:11906948	paper:3363294
paper:9314555	paper:2507922
paper:7582450	paper:1973670
paper:18779868	paper:8540858
paper:9421467	paper:2507922
paper:19364331	paper:17905165
paper:18422727	paper:17124720
paper:16415461	paper:15467178
paper:15489960	paper:10411695
paper:19060128	paper:17320100
paper:9114036	paper:3003909
paper:16045741	paper:15480796
paper:2201748	paper:3065114
paper:19743752	paper:8366922
paper:18414392	paper:15086486
paper:10848492	paper:3003909
paper:9664075	paper:2404748
paper:9120002	paper:7859934
paper:7860729	paper:8496610
paper:19055828	paper:17033903
paper:17606874	paper:16308836
paper:18682514	paper:6346102
paper:8278351	paper:2527266
paper:17503332	paper:10868967
paper:18559660	paper:17130480
paper:14530719	paper:10372238
paper:14694146	paper:11952882
paper:9737664	paper:1612192
paper:19890425	paper:11131099
paper:17052049	paper:9284719
paper:12831406	paper:9726244
paper:16186282	paper:10189532
paper:7532678	paper:7694152
paper:19001190	paper:16911619
paper:18429970	paper:11756320
paper:19508712	paper:16456680
paper:18312687	paper:12235255
paper:8432857	paper:3275860
paper:8080048	paper:3328141
paper:1924397	paper:2250718
paper:9294143	paper:8459217
paper:19959591	paper:16415461
paper:11943868	paper:11476858
paper:12967942	paper:9049482
paper:18985010	paper:12647273
paper:15667573	paper:8305618
paper:17320100	paper:8877297
paper:17940115	paper:14510863
paper:18229453	paper:9833944
paper:18583417	paper:6354788
paper:16173326	paper:8359582
paper:19366776	paper:15551297
paper:9314555	paper:3290380
paper:10637268	paper:9133540
paper:11781357	paper:1439783
paper:18092746	paper:12716742
paper:1467844	paper:6652356
paper:3115206	paper:1099993
paper:19562036	paper:17848653
paper:3087454	paper:3894969
paper:3003160	paper:6478183
paper:12220126	paper:6478183
paper:17433304	paper:7657028
paper:7034532	paper:620881
paper:17508343	paper:15220214
paper:2223305	paper:3604927
paper:9259575	paper:8647954
paper:19033418	paper:15283737
paper:18544792	paper:15128605
paper:18212763	paper:10025399
paper:16573308	paper:12092688
paper:9100223	paper:8247037
paper:2223305	paper:3379197
paper:1825939	paper:6368290
paper:18660851	paper:9491819
paper:18827867	paper:16433709
paper:16232222	paper:1896073
paper:18607561	paper:8898803
paper:19956106	paper:15855350
paper:18823555	paper:16197667
paper:17641739	paper:15645957
paper:19956106	paper:6363172
paper:19228808	paper:18252897
paper:11943868	paper:10535449
paper:8227346	paper:2981751
paper:3531381	paper:6761216
paper:19017766	paper:15963177
paper:18628530	paper:15886245
paper:19834568	paper:10907124
paper:9605655	paper:9834350
paper:7575418	paper:3894356
paper:19317897	paper:16007095
paper:18782870	paper:17476472
paper:9647636	paper:9257847
paper:18790839	paper:12131926
paper:18448419	paper:12201821
paper:18487477	paper:12031962
paper:2584425	paper:3084140
paper:18835954	paper:9683226
paper:8317480	paper:6766467
paper:8326013	paper:3571496
paper:18985156	paper:17786204
paper:17349009	paper:15889095
paper:8298799	paper:1587998
paper:453913	paper:858776
paper:19666551	paper:15561905
paper:1773148	paper:3048052
paper:8415751	paper:2139617
paper:15748291	paper:8606266
paper:19194565	paper:11565518
paper:17955068	paper:16371630
paper:11042154	paper:9656318
paper:19668377	paper:12832613
paper:8326013	paper:3054559
paper:11703366	paper:9028724
paper:19956106	paper:16014697
paper:8415742	paper:2885918
paper:2881947	paper:6090247
paper:17521324	paper:1563585
paper:16595786	paper:9732339
paper:16075062	paper:7612220
paper:11791216	paper:7657027
paper:18397274	paper:10221665
paper:10051618	paper:8640221
paper:12818905	paper:10879937
paper:19088850	paper:18252897
paper:18375416	paper:17145742
paper:19020323	paper:17463246
paper:17559889	paper:11030756
paper:18728082	paper:1830256
paper:19721859	paper:17190910
paper:19450031	paper:14693978
paper:18793419	paper:14662890
paper:19489075	paper:11465407
paper:17002798	paper:12456232
paper:17273962	paper:8262318
paper:17764005	paper:15330126
paper:9649179	paper:9036992
paper:19317376	paper:17557769
paper:19366950	paper:11006768
paper:9011569	paper:2851978
paper:16155283	paper:9389420
paper:18981127	paper:12606534
paper:18367670	paper:2245874
paper:1599304	paper:3621799
paper:1786627	paper:3879759
paper:18044107	paper:15673357
paper:18162719	paper:12697581
paper:18372903	paper:17846125
paper:18567926	paper:8718430
paper:19632975	paper:10895842
paper:18509500	paper:16799398
paper:18366646	paper:15561963
paper:16367807	paper:7418958
paper:10886245	paper:8567980
paper:3115206	paper:6405127
paper:16968392	paper:16306341
paper:7568172	paper:1970541
paper:16407737	paper:12242465
paper:18297259	paper:17065697
paper:19449020	paper:16639390
paper:12502656	paper:11943442
